User,UserId,Host,HostId,nbInst
user00,0,UFPel,1,4000000
user00,0,UFPel,2,3800060
user00,0,UFPel,3,25800185
user01,1,UFSM,4,10900242
user01,1,UFSM,5,11400233
user01,1,UFSM,6,5600000
user01,1,UFSM,7,5700079
user02,2,IFSul,9,18300078
user02,2,IFSul,10,4100203
user02,2,IFSul,11,11200220
user03,3,UFPel,2,11500198
user03,3,UFPel,3,22100141
user04,4,UFSM,4,15900512
user04,4,UFSM,6,3400000
user05,5,IFSul,8,1500000
user05,5,IFSul,9,4100181
user05,5,IFSul,11,11200526
user06,6,UFPel,2,13100442
user06,6,UFPel,3,3700060
user07,7,UFSM,5,3000111
user07,7,UFSM,6,2100000
user07,7,UFSM,7,9200485
user08,8,IFSul,9,200045
user08,8,IFSul,10,1400284
user08,8,IFSul,11,500062
user09,9,UFPel,0,600000
user09,9,UFPel,1,600000
user09,9,UFPel,2,400062
user09,9,UFPel,3,400007
user10,10,UFSM,5,1300321
user10,10,UFSM,7,700115
user11,11,IFSul,8,800000
user11,11,IFSul,9,600106
user11,11,IFSul,10,600000
