User,UserId,Host,HostId,nbInst
user00,0,UFPel,1,10873237
user00,0,UFPel,2,378438
user00,0,UFPel,3,22349397
user01,1,UFSM,4,9500404
user01,1,UFSM,5,5500196
user01,1,UFSM,6,9300396
user01,1,UFSM,7,9300133
user02,2,IFSul,9,10312415
user02,2,IFSul,10,15688272
user02,2,IFSul,11,7600462
user03,3,UFPel,2,13100525
user03,3,UFPel,3,20500393
user04,4,UFSM,4,26200715
user04,4,UFSM,6,7400328
user05,5,IFSul,8,7300135
user05,5,IFSul,9,10900013
user05,5,IFSul,11,15400481
user06,6,UFPel,2,22500535
user06,6,UFPel,3,11100333
user07,7,UFSM,5,9200099
user07,7,UFSM,6,7400279
user07,7,UFSM,7,17000325
user08,8,IFSul,9,7400346
user08,8,IFSul,10,20400486
user08,8,IFSul,11,5800183
user09,9,UFPel,0,3900162
user09,9,UFPel,1,7400113
user09,9,UFPel,2,10900085
user09,9,UFPel,3,11400244
user10,10,UFSM,5,31700947
user10,10,UFSM,7,1900010
user11,11,IFSul,8,14700319
user11,11,IFSul,9,11300159
user11,11,IFSul,10,7600185
user12,12,UFPel,1,3800121
user12,12,UFPel,2,22400612
user12,12,UFPel,3,7400091
user13,13,UFSM,4,11300360
user13,13,UFSM,5,9400097
user13,13,UFSM,7,12900224
user14,14,IFSul,8,4000158
user14,14,IFSul,9,5400105
user14,14,IFSul,10,24200401
user15,15,UFPel,0,9400410
user15,15,UFPel,1,20300619
user15,15,UFPel,3,3900100
user16,16,UFSM,4,4400273
user16,16,UFSM,5,7800636
user16,16,UFSM,6,4600374
user17,17,IFSul,8,5100304
user17,17,IFSul,9,9500861
user17,17,IFSul,11,2200394
user18,18,UFPel,1,2800340
user18,18,UFPel,2,9300834
user18,18,UFPel,3,4700462
user19,19,UFSM,4,3700270
user19,19,UFSM,6,9701190
user19,19,UFSM,7,3400112
user20,20,IFSul,8,9100685
user20,20,IFSul,10,3600314
user20,20,IFSul,11,4100548
user21,21,UFPel,0,7400426
user21,21,UFPel,3,9400800
user22,22,UFSM,4,7000528
user22,22,UFSM,6,4300266
user22,22,UFSM,7,5500208
user23,23,IFSul,8,11700842
user23,23,IFSul,11,5100394
user24,24,UFPel,2,12400878
user24,24,UFPel,3,4400460
user25,25,UFSM,6,12701035
user25,25,UFSM,7,4100365
user26,26,IFSul,9,10100987
user26,26,IFSul,10,2400202
user26,26,IFSul,11,4300624
user27,27,UFPel,0,11400726
user27,27,UFPel,1,5400554
user28,28,UFSM,4,3700357
user28,28,UFSM,5,9900690
user28,28,UFSM,6,3200312
user29,29,IFSul,8,2900138
user29,29,IFSul,9,10100655
user29,29,IFSul,11,3800470
user30,30,UFPel,0,6400346
user30,30,UFPel,1,7400851
user30,30,UFPel,3,3000410
user31,31,UFSM,5,11401314
user31,31,UFSM,7,5400365
user32,32,IFSul,8,400090
user32,32,IFSul,9,300014
user32,32,IFSul,11,1300166
user33,33,UFPel,1,1500663
user33,33,UFPel,2,500110
user34,34,UFSM,4,500164
user34,34,UFSM,6,600190
user34,34,UFSM,7,900348
user35,35,IFSul,8,1000369
user35,35,IFSul,9,700073
user35,35,IFSul,11,300035
user36,36,UFPel,0,300076
user36,36,UFPel,2,700219
user36,36,UFPel,3,1000350
user37,37,UFSM,4,700373
user37,37,UFSM,5,600191
user37,37,UFSM,7,700258
user38,38,IFSul,8,300146
user38,38,IFSul,9,400069
user38,38,IFSul,10,900345
user38,38,IFSul,11,400071
user39,39,UFPel,1,400160
user39,39,UFPel,2,400118
user39,39,UFPel,3,1200275
user40,40,UFSM,4,1500490
user40,40,UFSM,7,500183
user41,41,IFSul,8,400085
user41,41,IFSul,9,1300247
user41,41,IFSul,10,300094
user42,42,UFPel,0,1200180
user42,42,UFPel,2,800288
user43,43,UFSM,4,300117
user43,43,UFSM,7,1700643
user44,44,IFSul,8,400097
user44,44,IFSul,9,700109
user44,44,IFSul,11,900198
user45,45,UFPel,0,1400272
user45,45,UFPel,1,400159
user45,45,UFPel,3,200060
user46,46,UFSM,5,700216
user46,46,UFSM,6,300084
user46,46,UFSM,7,1000589
user47,47,IFSul,9,1100157
user47,47,IFSul,10,500197
user47,47,IFSul,11,400097
