User,UserId,Host,HostId,nbInst
user00,0,UFPel,0,285186
user00,0,UFPel,1,9997510
user00,0,UFPel,2,31626
user00,0,UFPel,3,23285725
user01,1,UFSM,4,511122
user01,1,UFSM,5,28608
user01,1,UFSM,6,38470
user01,1,UFSM,7,33021883
user02,2,IFSul,8,688786
user02,2,IFSul,9,41154
user02,2,IFSul,10,188698
user02,2,IFSul,11,32681465
user03,3,UFPel,1,33560545
user03,3,UFPel,2,39536
user04,4,UFSM,4,1295454
user04,4,UFSM,5,115176
user04,4,UFSM,6,34676
user04,4,UFSM,7,32154755
user05,5,IFSul,8,716698
user05,5,IFSul,9,33988
user05,5,IFSul,10,248234
user05,5,IFSul,11,32601172
user06,6,UFPel,0,502688
user06,6,UFPel,1,23668632
user06,6,UFPel,2,45512
user06,6,UFPel,3,9383249
user07,7,UFSM,4,1442134
user07,7,UFSM,5,1105304
user07,7,UFSM,6,61404
user07,7,UFSM,7,30991239
user08,8,IFSul,8,1253663
user08,8,IFSul,9,88398
user08,8,IFSul,10,497198
user08,8,IFSul,11,31760795
user09,9,UFPel,1,13167626
user09,9,UFPel,2,61180
user09,9,UFPel,3,20371260
user10,10,UFSM,4,3203328
user10,10,UFSM,5,1290160
user10,10,UFSM,6,119720
user10,10,UFSM,7,28986872
user11,11,IFSul,8,1748192
user11,11,IFSul,9,161826
user11,11,IFSul,10,428606
user11,11,IFSul,11,31261433
user12,12,UFPel,0,387852
user12,12,UFPel,1,33181679
user12,12,UFPel,2,30558
user13,13,UFSM,4,1413968
user13,13,UFSM,5,259136
user13,13,UFSM,6,128312
user13,13,UFSM,7,31798667
user14,14,IFSul,8,3724929
user14,14,IFSul,9,558492
user14,14,IFSul,10,634656
user14,14,IFSul,11,28681986
user15,15,UFPel,0,155980
user15,15,UFPel,1,14541040
user15,15,UFPel,2,2980
user15,15,UFPel,3,18900039
user16,16,UFSM,4,2637104
user16,16,UFSM,5,223256
user16,16,UFSM,6,297672
user16,16,UFSM,7,30442006
user17,17,IFSul,8,1843758
user17,17,IFSul,9,67528
user17,17,IFSul,10,379000
user17,17,IFSul,11,31309846
user18,18,UFPel,0,485046
user18,18,UFPel,1,8980427
user18,18,UFPel,2,27556
user18,18,UFPel,3,24107018
user19,19,UFSM,4,4280761
user19,19,UFSM,5,7969036
user19,19,UFSM,6,335892
user19,19,UFSM,7,21014357
user20,20,IFSul,8,1006015
user20,20,IFSul,9,42540
user20,20,IFSul,10,629224
user20,20,IFSul,11,31922322
user21,21,UFPel,0,725924
user21,21,UFPel,1,27072117
user21,21,UFPel,2,46752
user21,21,UFPel,3,5755290
user22,22,UFSM,4,1798364
user22,22,UFSM,5,4440991
user22,22,UFSM,6,11920
user22,22,UFSM,7,27348794
user23,23,IFSul,8,2303220
user23,23,IFSul,9,136072
user23,23,IFSul,10,733862
user23,23,IFSul,11,30426983
user24,24,UFPel,0,292768
user24,24,UFPel,1,14917334
user24,24,UFPel,2,89960
user24,24,UFPel,3,18300010
user25,25,UFSM,4,29630061
user25,25,UFSM,5,223176
user25,25,UFSM,6,46800
user25,25,UFSM,7,3700008
user26,26,IFSul,8,4529845
user26,26,IFSul,9,498020
user26,26,IFSul,10,11762904
user26,26,IFSul,11,16809342
user27,27,UFPel,1,33600065
user28,28,UFSM,4,15092329
user28,28,UFSM,6,200962
user28,28,UFSM,7,18306764
user29,29,IFSul,8,10425776
user29,29,IFSul,9,23244
user29,29,IFSul,10,23151012
user30,30,UFPel,0,727084
user30,30,UFPel,1,32864325
user30,30,UFPel,2,8642
user31,31,UFSM,4,27483735
user31,31,UFSM,5,278368
user31,31,UFSM,6,192842
user31,31,UFSM,7,5645129
user32,32,IFSul,8,5021734
user32,32,IFSul,9,5960
user32,32,IFSul,10,2572322
user32,32,IFSul,11,26000032
user33,33,UFPel,0,697172
user33,33,UFPel,1,25558813
user33,33,UFPel,2,44072
user33,33,UFPel,3,7300000
user34,34,UFSM,4,16076505
user34,34,UFSM,5,1087468
user34,34,UFSM,6,89606
user34,34,UFSM,7,16346469
user35,35,IFSul,8,4346400
user35,35,IFSul,9,4172
user35,35,IFSul,10,8949430
user35,35,IFSul,11,20300082
user36,36,UFPel,0,854042
user36,36,UFPel,1,28789094
user36,36,UFPel,2,104642
user36,36,UFPel,3,3852310
user37,37,UFSM,4,7156850
user37,37,UFSM,5,1312028
user37,37,UFSM,6,187112
user37,37,UFSM,7,24944072
user38,38,IFSul,8,27630055
user38,38,IFSul,10,270000
user38,38,IFSul,11,5700038
user39,39,UFPel,0,1135772
user39,39,UFPel,1,19703671
user39,39,UFPel,2,60252
user39,39,UFPel,3,12700340
user40,40,UFSM,4,33029687
user40,40,UFSM,5,570376
user41,41,IFSul,8,18530445
user41,41,IFSul,10,369568
user41,41,IFSul,11,14700040
user42,42,UFPel,0,11308908
user42,42,UFPel,1,22074317
user42,42,UFPel,2,216842
user43,43,UFSM,4,3800006
user43,43,UFSM,7,29800043
user44,44,IFSul,8,16600006
user44,44,IFSul,9,8940
user44,44,IFSul,10,718982
user44,44,IFSul,11,16272164
user45,45,UFPel,0,24200017
user45,45,UFPel,2,82480
user45,45,UFPel,3,9317527
user46,46,UFSM,4,9500025
user46,46,UFSM,7,24100051
user47,47,IFSul,8,32917691
user47,47,IFSul,9,489584
user47,47,IFSul,10,192768
user48,48,UFPel,0,11400014
user48,48,UFPel,1,10900018
user48,48,UFPel,3,11300021
user49,49,UFSM,4,5700011
user49,49,UFSM,7,27900058
user50,50,IFSul,8,14545628
